outcome,representation,eeg_id,channel,band,n,r_pearson,p_raw_parametric,permutation_exceedances,p_permutation,p_maxT_block64,p_maxT_outcome192,p_maxT_global576,q_BH_raw_block64,q_BH_raw_outcome192,q_BH_raw_global576,q_BH_permutation_block64,q_BH_permutation_outcome192,q_BH_permutation_global576,q_BY_permutation_global576
BAI,OA,EEG27,P3,alpha,25,0.0990732205609224,0.6375212684629576,6354,0.6354364563543645,0.8553144685531446,0.9929007099290073,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG28,P3,beta,25,0.1081652583198451,0.6067960708035433,6056,0.6056394360563944,0.8203179682031797,0.987001299870013,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG29,P4,delta,25,0.0153248398747572,0.942040593654026,9450,0.945005499450055,1.0,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG30,P4,theta,25,0.0463629813761507,0.8258206728354555,8237,0.8237176282371763,0.9925007499250076,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG31,P4,alpha,25,0.0848781771166084,0.6866591657144347,6884,0.6884311568843116,0.9043095690430956,0.9982001799820018,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG32,P4,beta,25,0.0914866241734639,0.6636144387538713,6636,0.6636336366363363,0.8825117488251175,0.995900409959004,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG33,O1,delta,25,0.0111080964283775,0.9579721685822828,9586,0.9586041395860414,1.0,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG34,O1,theta,25,0.0459062035391932,0.8275114009416962,8265,0.8265173482651735,0.9928007199280072,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG35,O1,alpha,25,0.1013901624812879,0.6296334990740821,6280,0.6280371962803719,0.845015498450155,0.9915008499150084,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG36,O1,beta,25,0.0981669640557609,0.6406170304481725,6381,0.6381361863813618,0.8578142185781422,0.9931006899310068,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG37,O2,delta,25,0.0142792236008182,0.9459893247979256,9488,0.9488051194880512,1.0,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG38,O2,theta,25,0.0501028564750954,0.8120067872471765,8116,0.8116188381161884,0.9876012398760124,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG39,O2,alpha,25,0.0878260651586303,0.6763443278082079,6774,0.6774322567743226,0.8941105889411058,0.9971002899710028,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG40,O2,beta,25,0.0964280776583128,0.6465733773088778,6458,0.6458354164583542,0.8634136586341365,0.9936006399360064,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG41,F7,delta,25,-0.0001603183274326,0.9993931686551354,9997,0.9997000299970004,1.0,1.0,1.0,0.9993931686551354,0.9993931686551354,0.9993931686551354,0.9997000299970004,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG42,F7,theta,25,0.0341150244576,0.8713932514433886,8689,0.8689131086891311,0.9991000899910008,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG43,F7,alpha,25,0.0835841504403226,0.6912044273001505,6943,0.6943305669433056,0.9098090190980902,0.9984001599840016,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG44,F7,beta,25,0.0855274077792982,0.6843827113404769,6831,0.6831316868313169,0.9028097190280971,0.998100189981002,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG45,F8,delta,25,0.0153161828140602,0.9420732813923052,9448,0.9448055194480552,1.0,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG46,F8,theta,25,0.0454091492855244,0.8293520567212774,8278,0.8278172182781722,0.9938006199380062,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG47,F8,alpha,25,0.0730495641454911,0.7285818463884154,7260,0.726027397260274,0.9417058294170584,0.9995000499950004,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG48,F8,beta,25,0.0947246369800863,0.6524288752122358,6499,0.6499350064993501,0.8702129787021298,0.9946005399460054,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG49,T7,delta,25,0.0201578587943233,0.923807557181454,9269,0.926907309269073,1.0,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG50,T7,theta,25,0.0566421883559885,0.787985609114895,7863,0.7863213678632137,0.977902209779022,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG51,T7,alpha,25,0.0854871943299125,0.6845236378214012,6830,0.683031696830317,0.9028097190280971,0.998100189981002,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG52,T7,beta,25,0.095901886914787,0.6483799748171313,6482,0.6482351764823517,0.8657134286571343,0.9938006199380062,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG53,T8,delta,25,0.0267454061464186,0.8990171506319933,9020,0.902009799020098,1.0,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG54,T8,theta,25,0.0509419484724331,0.8089147862905202,8064,0.8064193580641936,0.985901409859014,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG55,T8,alpha,25,0.0952084186728757,0.6507638461452097,6509,0.650934906509349,0.8682131786821318,0.9942005799420058,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG56,T8,beta,25,0.0915867359334603,0.6632675420741322,6619,0.6619338066193381,0.882011798820118,0.995900409959004,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG57,P7,delta,25,0.0286452679496036,0.8918835884277805,8978,0.8978102189781022,0.999900009999,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG58,P7,theta,25,0.0591364516796851,0.7788714285304505,7784,0.7784221577842215,0.972102789721028,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG59,P7,alpha,25,0.1154377831899794,0.5826750233608762,5835,0.5835416458354165,0.7922207779222078,0.9829017098290171,0.999900009999,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG60,P7,beta,25,0.1042158486842177,0.6200669182585391,6201,0.6201379862013798,0.833916608339166,0.9903009699030098,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG61,P8,delta,25,0.0295664431708359,0.8884276811802807,8923,0.8923107689231077,0.9996000399960004,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG62,P8,theta,25,0.058173785350852,0.7823857754249574,7809,0.7809219078092191,0.9744025597440256,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG63,P8,alpha,25,0.102946516075873,0.6243570433388499,6223,0.6223377662233777,0.8384161583841616,0.9908009199080092,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG64,P8,beta,25,0.0933602647220134,0.6571333201467421,6560,0.656034396560344,0.875012498750125,0.9953004699530048,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
MSPSS,OA,EEG1,Fp1,delta,25,0.1172892183826691,0.576601722434813,5824,0.5824417558244176,0.7935206479352065,0.964003599640036,0.9996000399960004,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG2,Fp1,theta,25,0.0702769842688903,0.7385241500973745,7483,0.7483251674832517,0.9491050894910508,0.9991000899910008,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG3,Fp1,alpha,25,0.1520889287166634,0.4679912927476262,4686,0.4686531346865313,0.6672332766723328,0.9043095690430956,0.9937006299370064,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG4,Fp1,beta,25,0.1011262418138721,0.6305300217077692,6315,0.6315368463153684,0.8506149385061493,0.9831016898310168,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG5,Fp2,delta,25,0.1140508192506613,0.5872428688389463,5926,0.5926407359264073,0.8041195880411959,0.9694030596940306,0.999900009999,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG6,Fp2,theta,25,0.0650437889429802,0.7574005240247141,7682,0.7682231776822318,0.962103789621038,0.9997000299970004,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG7,Fp2,alpha,25,0.1678223302980838,0.422631929154582,4193,0.4193580641935806,0.6098390160983902,0.8676132386761324,0.989001099890011,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG8,Fp2,beta,25,0.104482044225524,0.6191687455996779,6223,0.6223377662233777,0.8403159684031597,0.98000199980002,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG9,F3,delta,25,0.1189833765813473,0.5710688804758138,5742,0.5742425757424258,0.7877212278772123,0.961903809619038,0.9995000499950004,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG10,F3,theta,25,0.0712295987475512,0.7351034385322023,7461,0.7461253874612539,0.9476052394760524,0.9989001099890013,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG11,F3,alpha,25,0.1353345388145241,0.5189222916574078,5170,0.5170482951704829,0.7288271172882712,0.9343065693430656,0.998100189981002,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG12,F3,beta,25,0.0991495731749416,0.6372607171766975,6403,0.6403359664033597,0.8567143285671432,0.9852014798520148,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG13,F4,delta,25,0.1197038749688644,0.5687230218834068,5728,0.5728427157284272,0.7849215078492151,0.9607039296070392,0.9995000499950004,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG14,F4,theta,25,0.0631356511904622,0.7643176263267963,7744,0.7744225577442255,0.967003299670033,0.9998000199980002,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG15,F4,alpha,25,0.1508844510973043,0.4715641683809219,4672,0.4672532746725327,0.6714328567143286,0.9062093790620938,0.9942005799420058,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG16,F4,beta,25,0.1025170651677327,0.6258112167046936,6293,0.6293370662933707,0.8463153684631537,0.982101789821018,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG17,C3,delta,25,0.1158725295890583,0.5812464160365891,5868,0.5868413158684131,0.798020197980202,0.965903409659034,0.9996000399960004,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG18,C3,theta,25,0.0614727603672531,0.7703600581031809,7804,0.7804219578042195,0.9705029497050296,0.9998000199980002,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG19,C3,alpha,25,0.1370415366546758,0.5136141060773333,5126,0.5126487351264873,0.7237276272372762,0.9311068893110688,0.9978002199780022,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG20,C3,beta,25,0.0944311386666069,0.653439795723178,6555,0.6555344465553444,0.8728127187281272,0.9902009799020098,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG21,C4,delta,25,0.1216899659559857,0.5622788957649869,5683,0.5683431656834317,0.778022197780222,0.9576042395760423,0.9994000599940006,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG22,C4,theta,25,0.0674909800222711,0.7485558562254994,7567,0.7567243275672433,0.9557044295570444,0.9994000599940006,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG23,C4,alpha,25,0.1401801314424624,0.5039234706978871,5019,0.501949805019498,0.710928907109289,0.926007399260074,0.9969003099690033,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG24,C4,beta,25,0.1017023619124392,0.6285736334931736,6297,0.6297370262973703,0.8482151784821518,0.9828017198280172,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG25,P3,delta,25,0.1160728582631253,0.5805886369204166,5853,0.5853414658534146,0.7975202479752025,0.9654034596540346,0.9996000399960004,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG26,P3,theta,25,0.0689072882420242,0.7434510069066121,7524,0.7524247575242475,0.952204779522048,0.9992000799920008,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG27,P3,alpha,25,0.1389465005575559,0.5077216215416208,5048,0.5048495150484952,0.7151284871512849,0.928107189281072,0.9972002799720028,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG28,P3,beta,25,0.0989693676029852,0.6378757310438936,6412,0.6412358764123588,0.8571142885711429,0.9853014698530148,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG29,P4,delta,25,0.1177596772460533,0.5750629178316811,5793,0.5793420657934206,0.7917208279172083,0.9633036696330368,0.9995000499950004,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG30,P4,theta,25,0.0699854149129466,0.7395721062052111,7475,0.7475252474752525,0.95000499950005,0.9992000799920008,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG31,P4,alpha,25,0.1270802348339421,0.5449574636306151,5428,0.5428457154284572,0.7568243175682432,0.948005199480052,0.9993000699930008,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG32,P4,beta,25,0.0990776417772612,0.6375061800380526,6409,0.640935906409359,0.8568143185681432,0.9853014698530148,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG33,O1,delta,25,0.1268348530570933,0.5457405827233133,5514,0.5514448555144486,0.7578242175782421,0.9487051294870512,0.9993000699930008,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG34,O1,theta,25,0.0732682170083721,0.7277995562722936,7379,0.7379262073792621,0.9432056794320568,0.9986001399860014,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG35,O1,alpha,25,0.1277335669195256,0.5428749415951832,5410,0.541045895410459,0.754024597540246,0.9467053294670532,0.9991000899910008,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG36,O1,beta,25,0.0968411117726685,0.6451566462610994,6480,0.648035196480352,0.8642135786421358,0.9872012798720128,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG37,O2,delta,25,0.123962256309229,0.5549467958860327,5594,0.5594440555944405,0.7695230476952305,0.9527047295270472,0.9994000599940006,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG38,O2,theta,25,0.0690923271368809,0.7427848361536137,7526,0.7526247375262474,0.952104789521048,0.9992000799920008,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG39,O2,alpha,25,0.1389195936074998,0.5078046196250502,5046,0.5046495350464953,0.7152284771522848,0.928107189281072,0.9972002799720028,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG40,O2,beta,25,0.1028326061704372,0.624742623508525,6293,0.6293370662933707,0.8456154384561544,0.9817018298170184,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG41,F7,delta,25,0.1381386213266388,0.5102165245150851,5154,0.5154484551544846,0.7185281471852815,0.9294070592940706,0.9973002699730028,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG42,F7,theta,25,0.0879926649509091,0.6757630526108211,6802,0.6802319768023197,0.896010398960104,0.9937006299370064,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG43,F7,alpha,25,0.1307127926094052,0.5334257269183651,5308,0.5308469153084692,0.7437256274372562,0.9416058394160584,0.9986001399860014,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG44,F7,beta,25,0.1126309676771866,0.591934977433251,5959,0.595940405959404,0.8113188681131887,0.9717028297170284,0.999900009999,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG45,F8,delta,25,0.1228716870968485,0.5584603381703879,5631,0.5631436856314369,0.7742225777422258,0.9547045295470452,0.9994000599940006,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG46,F8,theta,25,0.0752101039947238,0.7208636169362789,7316,0.7316268373162683,0.9363063693630636,0.9977002299770024,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG47,F8,alpha,25,0.1421039659044053,0.4980283499210776,4930,0.4930506949305069,0.7045295470452955,0.922007799220078,0.9964003599640036,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG48,F8,beta,25,0.0985038212599598,0.6394656451241255,6421,0.6421357864213578,0.859014098590141,0.9856014398560144,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG49,T7,delta,25,0.1220898038784796,0.5609855622305847,5658,0.5658434156584341,0.7766223377662234,0.9568043195680432,0.9994000599940006,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG50,T7,theta,25,0.0702181234942308,0.7387356705492562,7510,0.7510248975102489,0.9492050794920508,0.9991000899910008,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG51,T7,alpha,25,0.1518940927711255,0.4685682896372505,4656,0.4656534346565343,0.6682331766823317,0.9044095590440956,0.993900609939006,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG52,T7,beta,25,0.1033506777264162,0.6229897482092321,6261,0.6261373862613738,0.844015598440156,0.9813018698130188,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG53,T8,delta,25,0.109788488219806,0.6013762551585604,6066,0.6066393360663933,0.8229177082291771,0.9753024697530248,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG54,T8,theta,25,0.0687347180202544,0.7440724499133521,7538,0.7538246175382461,0.952904709529047,0.9992000799920008,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG55,T8,alpha,25,0.1252860949343016,0.5506953166506162,5502,0.5502449755024498,0.7639236076392361,0.9513048695130488,0.9994000599940006,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG56,T8,beta,25,0.0937075473353088,0.6559346547829813,6568,0.6568343165683431,0.8757124287571243,0.9906009399060094,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG57,P7,delta,25,0.1199161270417043,0.568032774292148,5726,0.5726427357264273,0.784021597840216,0.9604039596040396,0.9995000499950004,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG58,P7,theta,25,0.062002070319303,0.7684352794462105,7765,0.7765223477652234,0.9696030396960305,0.9998000199980002,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG59,P7,alpha,25,0.1426130700548022,0.4964740759325492,4932,0.4932506749325067,0.7023297670232976,0.9211078892110788,0.9963003699630038,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG60,P7,beta,25,0.0935603527331328,0.6564426044603671,6594,0.6594340565943405,0.8764123587641236,0.9906009399060094,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG61,P8,delta,25,0.1102539785703905,0.5998257962091731,6056,0.6056394360563944,0.8213178682131786,0.9747025297470252,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG62,P8,theta,25,0.0616620244505504,0.7696716674068336,7801,0.7801219878012199,0.9702029797020298,0.9998000199980002,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG63,P8,alpha,25,0.1263609277691658,0.5472545552050948,5465,0.5465453454654534,0.7605239476052394,0.9492050794920508,0.9993000699930008,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OA,EEG64,P8,beta,25,0.0936432820870176,0.6561564076633932,6577,0.6577342265773423,0.8760123987601239,0.9906009399060094,1.0,0.7703600581031809,0.992516486086388,0.9993931686551354,0.7804219578042195,0.9818925084235762,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG1,Fp1,delta,25,-0.0445091656111196,0.8326870306713207,8307,0.8307169283071693,0.9934006599340066,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG2,Fp1,theta,25,0.0042331309931331,0.9839779035593078,9842,0.9842015798420158,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG3,Fp1,alpha,25,-0.0038615531075751,0.9853841452797434,9853,0.9853014698530148,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
