analysis_family,analysis_label,scheme,model_id,outcome,predictor_id,zone,band,n_source_features,source_channels,source_eeg_ids,moderator_id,n,n_w0,n_w1,x_mean_db,x_sd_db,beta_interaction,se_interaction,t_interaction,df_resid,p_raw,p_hc3,r2_full,r2_reduced,delta_r2,cohen_f2_interaction,slope_w0,se_slope_w0,ci95_low_slope_w0,ci95_high_slope_w0,p_slope_w0,slope_w1,se_slope_w1,ci95_low_slope_w1,ci95_high_slope_w1,p_slope_w1,design_rank,condition_number,status,p_FDR_block,hit_FDR_block_0_10,p_FDR_scheme_global,hit_FDR_scheme_global_0_10,p_FDR_aggregation_global_750,hit_FDR_aggregation_global_0_10,p_BY_aggregation_global_750,p_FDR_full_search_2670,hit_FDR_full_search_0_10,p_BY_full_search_2670
OA,Ojos abiertos,ZONE,MSPSS_Z_CENTRAL_W4,MSPSS,Z_CENTRAL,central,all_bands,8,C3 | C4,EEG17 | EEG18 | EEG19 | EEG20 | EEG21 | EEG22 | EEG23 | EEG24,W4,25,17,8,15.776173399279394,10.247690911917816,-0.8426389307618463,0.4387142974260272,-1.920700865473676,21.0,0.0684511490541901,0.2214176154377422,0.2087993008650024,0.0698082521550258,0.1389910487099765,0.1756710387919682,0.3364339548215284,0.2328868454958424,-0.1478807533265815,0.8207486629696383,0.1633199011343531,-0.5062049759403179,0.3717982678294889,-1.279401801164293,0.2669918492836571,0.1877844459528298,4,23.941843643608784,ok,0.5278926914685387,False,0.6805321731770124,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE,MSPSS_Z_OCCIPITAL_W4,MSPSS,Z_OCCIPITAL,occipital,all_bands,8,O1 | O2,EEG33 | EEG34 | EEG35 | EEG36 | EEG37 | EEG38 | EEG39 | EEG40,W4,25,17,8,15.637370530471465,10.152310142795791,-0.842265557476666,0.4444014154293002,-1.8952809964905744,21.0,0.0719045974864095,0.2253015106287381,0.2064747390219459,0.0707407295518064,0.1357340094701394,0.1710519074123002,0.3404235237232336,0.2350937270284479,-0.1484806458137566,0.8293276932602238,0.162374158949635,-0.5018420337534324,0.377125387036512,-1.2861172098328473,0.2824331423259825,0.1975560933111175,4,23.70226941554436,ok,0.5278926914685387,False,0.6805321731770124,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE,MSPSS_Z_CENTRAL_W5,MSPSS,Z_CENTRAL,central,all_bands,8,C3 | C4,EEG17 | EEG18 | EEG19 | EEG20 | EEG21 | EEG22 | EEG23 | EEG24,W5,25,11,14,1.2152772276513937,5.147940763373567,-6.135662325363357,3.26370491283181,-1.87996846811731,21.0,0.0740579751315068,0.7294037391490363,0.3520919741323317,0.2430496259716749,0.1090423481606568,0.1682991162435888,6.191619201907287,3.243461214603613,-0.5535276448196429,12.936766048634215,0.0700284177788581,0.05595687654393,0.3629450473619044,-0.6988286688252298,0.8107424219130898,0.8789442052684491,4,28.102360472686435,ok,0.9169679099607778,False,0.6805321731770124,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_TEMPORAL_BETA_W4,MSPSS,ZB_TEMPORAL_BETA,temporal,beta,2,T7 | T8,EEG52 | EEG56,W4,25,17,8,9.10263697564856,10.55684675404469,-0.7904532470683316,0.4207406152158519,-1.8787186653297223,21.0,0.0742362032858752,0.149837373860107,0.2012809552989077,0.0670359162672388,0.1342450390316689,0.1680754201646813,0.3186160023438643,0.2306826746050392,-0.1611148815035856,0.7983468861913143,0.1817429764187365,-0.4718372447244673,0.3518638499892809,-1.2035781786213593,0.2599036891724245,0.1942570151746361,4,24.9133031146014,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_CENTRAL_ALPHA_W2,MSPSS,ZB_CENTRAL_ALPHA,central,alpha,2,C3 | C4,EEG19 | EEG23,W2,25,18,7,0.5205211077237656,2.131580235005688,-34.63084293624962,18.450292620338317,-1.8769806879959725,21.0,0.074484672239027,0.062022895287207,0.1683324737504219,0.0288081077133346,0.1395243660370873,0.1677645953861819,0.4084755124337449,0.977966788923273,-1.625317761494966,2.442268786362456,0.6804219712234921,-34.222367423815875,18.42435558536237,-72.53791237932121,4.093177531689463,0.0773269403459083,4,19.84941198397792,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_OCCIPITAL_DELTA_W4,MSPSS,ZB_OCCIPITAL_DELTA,occipital,delta,2,O1 | O2,EEG33 | EEG37,W4,25,17,8,19.59061393265616,13.595827501977174,-0.6319882120140466,0.3367098044379149,-1.876952211323497,21.0,0.0744887494496384,0.3125876554940793,0.2093989446384276,0.0767681029914943,0.1326308416469332,0.1677595049329602,0.2660545421103601,0.17350117077363,-0.0947608947069422,0.6268699789276626,0.1400945840851737,-0.3659336699036865,0.288566865985682,-0.9660413195371876,0.2341739797298148,0.2186391388751002,4,31.5942141255312,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_OCCIPITAL_ALPHA_W3,MSPSS,ZB_OCCIPITAL_ALPHA,occipital,alpha,2,O1 | O2,EEG35 | EEG39,W3,25,6,19,0.5468059873566545,2.249692105295761,7.242419013239861,3.858810573927456,1.8768526919082744,21.0,0.0745029998977771,0.5987039833300302,0.1513975114059538,0.0090514741260211,0.1423460372799326,0.1677417155773014,-0.4608485467722769,1.020169805563968,-2.582407798396249,1.6607107048516954,0.6560894175970481,6.781570466467584,3.721514827764349,-0.9577432927105018,14.52088422564567,0.0826887163821255,4,7.094200158612891,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE,MSPSS_Z_OCCIPITAL_W5,MSPSS,Z_OCCIPITAL,occipital,all_bands,8,O1 | O2,EEG33 | EEG34 | EEG35 | EEG36 | EEG37 | EEG38 | EEG39 | EEG40,W5,25,11,14,1.2062277146964149,5.153889862798359,-5.786893582133505,3.1128502299991703,-1.859033732610723,21.0,0.0770933353816093,0.771131418415471,0.3494009014426436,0.242330679499796,0.1070702219428475,0.1645717342373604,5.827596314969698,3.091519954557096,-0.6015713837791257,12.256764013718522,0.0733405321109115,0.040702732836193,0.3637869224988328,-0.715833587723255,0.7972390533956412,0.9119762120305726,4,27.391322034759085,ok,0.9169679099607778,False,0.6805321731770124,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_CENTRAL_BETA_W4,MSPSS,ZB_CENTRAL_BETA,central,beta,2,C3 | C4,EEG20 | EEG24,W4,25,17,8,8.89451872745027,10.61090014694074,-0.7704726650249618,0.4157694128507687,-1.8531249322602432,21.0,0.0779695052922794,0.1585245102055823,0.197711266223391,0.0665152048775479,0.1311960613458431,0.1635272387887895,0.3174109715597318,0.2320242276769912,-0.1651098246295864,0.7999317677490501,0.185770918693899,-0.45306169346523,0.3450057426089727,-1.170540412305404,0.2644170253749439,0.2032842863958274,4,25.170304887257544,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_PARIETAL_BETA_W4,MSPSS,ZB_PARIETAL_BETA,parietal,beta,4,P3 | P4 | P7 | P8,EEG28 | EEG32 | EEG60 | EEG64,W4,25,17,8,9.083099232142752,10.579108492458875,-0.7740706414660083,0.4178503596929522,-1.8525068209461788,21.0,0.0780616606056153,0.1599430952991405,0.1975042754191339,0.0663618945228718,0.131142380896262,0.1634181676977234,0.3159274355763363,0.2322899181999959,-0.1671458943030354,0.7990007654557081,0.1882350383019453,-0.458143205889672,0.3473331498693562,-1.1804620330908593,0.2641756213115153,0.2013618594834625,4,25.06378924446153,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_FRONTAL_BETA_W5,MSPSS,ZB_FRONTAL_BETA,frontal,beta,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG4 | EEG8 | EEG12 | EEG16 | EEG44 | EEG48,W5,25,11,14,1.0647398055169004,5.192934095347053,-7.677915218417548,4.144705793947668,-1.852463262803664,21.0,0.0780681583513404,0.4195075824023535,0.3478125747699793,0.2412383126986286,0.1065742620713506,0.1634104828589157,7.717788967620921,4.129004207231427,-0.8689453466763908,16.304523281918232,0.0756111037460493,0.0398737492033731,0.3604308186719492,-0.7096831713733442,0.7894306697800906,0.9129617987930136,4,35.06589003937305,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE,MSPSS_Z_TEMPORAL_W5,MSPSS,Z_TEMPORAL,temporal,all_bands,8,T7 | T8,EEG49 | EEG50 | EEG51 | EEG52 | EEG53 | EEG54 | EEG55 | EEG56,W5,25,11,14,1.1910807030524235,5.008113868867217,-5.719726069236401,3.102812375284663,-1.8434005596976044,21.0,0.0794303865460874,0.7693761642363508,0.3483983781796586,0.2429591321121545,0.1054392460675039,0.1618155058806399,5.770355995350545,3.0800678724658246,-0.6349957949303118,12.175707785631404,0.0749915463669828,0.0506299261141443,0.3750020496257445,-0.7292295280888105,0.8304893803170991,0.8938877884238565,4,26.33427257421083,ok,0.9169679099607778,False,0.6805321731770124,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_TEMPORAL_BETA_W5,MSPSS,ZB_TEMPORAL_BETA,temporal,beta,2,T7 | T8,EEG52 | EEG56,W5,25,11,14,1.0831878700577655,4.9809001533439465,-7.083993488532581,3.86958198572896,-1.8306870133927615,21.0,0.081376279722359,0.67689898262658,0.3460318450773831,0.2416642905369509,0.1043675545404322,0.1595911876669008,7.127973728747357,3.851170451823609,-0.8809736612711738,15.136921118765889,0.0783077926871346,0.0439802402147755,0.3770290377130352,-0.7400945664776069,0.8280550469071579,0.9082462126441848,4,31.47290775099696,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_FRONTAL_BETA_W4,MSPSS,ZB_FRONTAL_BETA,frontal,beta,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG4 | EEG8 | EEG12 | EEG16 | EEG44 | EEG48,W4,25,17,8,9.026447836441037,10.563593207509305,-0.7659308731017115,0.4199134777676744,-1.8240206939141836,21.0,0.082413087477653,0.1637093153355592,0.1949694118481232,0.0674275918825442,0.127541819965579,0.1584310234203386,0.3184955846248353,0.232673452398314,-0.1653753482832852,0.8023665175329557,0.1855107475130988,-0.4474352884768762,0.3495574249819229,-1.1743797489966403,0.2795091720428878,0.2145032924606913,4,25.0122809211416,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_CENTRAL_BETA_W5,MSPSS,ZB_CENTRAL_BETA,central,beta,2,C3 | C4,EEG20 | EEG24,W5,25,11,14,1.1648483866429604,5.25619916842377,-7.182174199500823,3.941307353317384,-1.8222821910743936,21.0,0.0826853563488229,0.5698670161265276,0.3448118391792024,0.2412074849207823,0.10360435425842,0.1581291611384248,7.219344790314491,3.925097087103612,-0.9433414539264664,15.382031034555448,0.0800568793863891,0.0371705908136679,0.3570945394771997,-0.7054481573597715,0.7797893389871073,0.9180842852685756,4,34.220080567288164,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_OCCIPITAL_BETA_W4,MSPSS,ZB_OCCIPITAL_BETA,occipital,beta,2,O1 | O2,EEG36 | EEG40,W4,25,17,8,8.856748059113755,10.51561976491168,-0.7612472555907761,0.4220538573764678,-1.803673257064326,21.0,0.0856490118588369,0.1692232085126978,0.1921067569941308,0.0669511204932442,0.1251556365008865,0.1549160580118595,0.315510522038301,0.2343302733342343,-0.1718059586263941,0.8028270027029962,0.1925163602459777,-0.445736733552475,0.3510253288944529,-1.1757338673714666,0.2842604002665164,0.2180421776003836,4,24.90417647771848,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE,MSPSS_Z_PARIETAL_W5,MSPSS,Z_PARIETAL,parietal,all_bands,16,P3 | P4 | P7 | P8,EEG25 | EEG26 | EEG27 | EEG28 | EEG29 | EEG30 | EEG31 | EEG32 | EEG57 | EEG58 | EEG59 | EEG60 | EEG61 | EEG62 | EEG63 | EEG64,W5,25,11,14,1.2086220272190764,5.179683058723033,-5.266011607732648,2.9383028925299968,-1.7921949507385198,21.0,0.0875225951447892,0.8245583222798588,0.3434250802518968,0.2430015479088891,0.1004235323430076,0.1529506067358396,5.315576782441942,2.915672067065532,-0.7478952149133091,11.379048779797197,0.0825563733996587,0.0495651747092944,0.3639784136236021,-0.7073693734443663,0.8064997228629552,0.8929790331361532,4,26.375548732340075,ok,0.9169679099607778,False,0.6805321731770124,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_CENTRAL_THETA_W5,MSPSS,ZB_CENTRAL_THETA,central,theta,2,C3 | C4,EEG18 | EEG22,W5,25,11,14,1.3409712788852872,6.118784127857375,-4.16044824907194,2.3226702858370816,-1.7912349740042977,21.0,0.0876808854383058,0.7040833266082893,0.3447474115013883,0.2446334674317384,0.1001139440696499,0.1527867967664839,4.217859996024654,2.302220600169854,-0.5698698377058422,9.005589829755149,0.0811605539748738,0.057411746952714,0.3075346563626113,-0.5821415821525417,0.6969650760579698,0.8537002599910763,4,27.916825038546914,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_PARIETAL_BETA_W4,MSPSS,ZB_PARIETAL_BETA,parietal,beta,4,P3 | P4 | P7 | P8,EEG28 | EEG32 | EEG60 | EEG64,W4,25,17,8,10.194801346574195,10.08027651159297,-0.8290587009443919,0.4633427119644455,-1.789299107413196,21.0,0.0880008431739075,0.2197972208838229,0.1939306178570418,0.0710399170155486,0.1228907008414931,0.1524567283709309,0.3224054500876971,0.2360238750768622,-0.1684330682084219,0.8132439683838162,0.1863948812315299,-0.5066532508566948,0.3987219571634706,-1.3358409531707651,0.3225344514573756,0.217735004596219,4,23.50910608905856,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_PARIETAL_BETA_W5,MSPSS,ZB_PARIETAL_BETA,parietal,beta,4,P3 | P4 | P7 | P8,EEG28 | EEG32 | EEG60 | EEG64,W5,25,11,14,1.1117021144314434,5.207201183666695,-6.996192910431374,3.9102898890729536,-1.789174999526703,21.0,0.0880213899716732,0.4853218906538853,0.3421488520152046,0.2418689307519527,0.1002799212632519,0.1524355799491128,7.046695153942703,3.893559847016805,-1.05040580918923,15.143796117074636,0.0846578868089074,0.0505022435113291,0.3613291218330517,-0.7009228007559798,0.8019272877786381,0.8901751433533845,4,33.57131441537834,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_TEMPORAL_BETA_W4,MSPSS,ZB_TEMPORAL_BETA,temporal,beta,2,T7 | T8,EEG52 | EEG56,W4,25,17,8,10.185824845706325,10.10937608703711,-0.8214642006256198,0.4621953824575099,-1.7773094059440062,21.0,0.0900050562920613,0.2251466849303104,0.1926812686464384,0.0712440496753958,0.1214372189710425,0.150420415450338,0.3214166405001605,0.2355892474008918,-0.1685180200637085,0.8113513010640296,0.1869138655657694,-0.5000475601254593,0.3976459204796717,-1.3269975216544665,0.3269024014035478,0.2223707961303512,4,23.58106922605637,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_TEMPORAL_DELTA_W5,MSPSS,ZB_TEMPORAL_DELTA,temporal,delta,2,T7 | T8,EEG49 | EEG53,W5,25,11,14,1.8233331292024568,7.0353148202065,-4.429365220666754,2.502483383978112,-1.7699878644650753,21.0,0.0912482106717788,0.6793682462679976,0.3399210865863534,0.2414480927255475,0.0984729938608058,0.1491836685882686,4.453934317425161,2.4880054617215777,-0.7201562865291145,9.628024921379437,0.0878580022020356,0.0245690967584071,0.2687971531287854,-0.5344251843116011,0.5835633778284154,0.9280379906806164,4,38.4689211633133,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_CENTRAL_BETA_W4,MSPSS,ZB_CENTRAL_BETA,central,beta,2,C3 | C4,EEG20 | EEG24,W4,25,17,8,10.05936711409323,10.03028756571393,-0.8238781193804967,0.4658915916153708,-1.7683901882064252,21.0,0.0915214457838183,0.2257124589300777,0.1914005632758922,0.07098840718571,0.1204121560901821,0.1489144694164145,0.3221163458472886,0.2377482504849797,-0.1723082074210595,0.8165408991156369,0.1898584106745714,-0.501761773533208,0.4006628813968606,-1.3349858487546036,0.3314623016881876,0.224218065112898,4,23.403695736652537,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_OCCIPITAL_BETA_W4,MSPSS,ZB_OCCIPITAL_BETA,occipital,beta,2,O1 | O2,EEG36 | EEG40,W4,25,17,8,9.984863309407029,9.960463246486944,-0.8298432943476658,0.4715898172712367,-1.7596717824600063,21.0,0.0930249227405833,0.2298409405520843,0.1911109385715744,0.0718404474541668,0.1192704911174076,0.1474497515231404,0.3254237389034889,0.2388380888811072,-0.1712672573819616,0.8221147351889395,0.1874661874646055,-0.5044195554441768,0.4066365982711573,-1.3500666549818432,0.3412275440934895,0.2284835279468423,4,23.216526998309416,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_FRONTAL_BETA_W4,MSPSS,ZB_FRONTAL_BETA,frontal,beta,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG4 | EEG8 | EEG12 | EEG16 | EEG44 | EEG48,W4,25,17,8,10.091187641957935,10.063610595271342,-0.8184411738934457,0.4657405914155957,-1.757289763827185,21.0,0.093439377889249,0.2298291322245764,0.1912306732579026,0.0723004769474285,0.118930196310474,0.1470508244786574,0.325100410074332,0.2367288420459668,-0.1672041672908126,0.8174049874394766,0.184144209533087,-0.4933407638191137,0.4010907052472351,-1.327454547442853,0.3407730198046255,0.2322997718942981,4,23.480573108217648,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE,MSPSS_Z_FRONTAL_W5,MSPSS,Z_FRONTAL,frontal,all_bands,24,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG1 | EEG2 | EEG3 | EEG4 | EEG5 | EEG6 | EEG7 | EEG8 | EEG9 | EEG10 | EEG11 | EEG12 | EEG13 | EEG14 | EEG15 | EEG16 | EEG41 | EEG42 | EEG43 | EEG44 | EEG45 | EEG46 | EEG47 | EEG48,W5,25,11,14,1.150062019401767,5.0902557666269415,-5.31046419535228,3.026128859605353,-1.7548704770109604,21.0,0.0938619424367328,0.773245445131016,0.3391364579863216,0.2422233248180993,0.0969131331682222,0.1466462090992702,5.349741056856704,3.003240901501316,-0.8958403009578699,11.595322414671278,0.089329852127252,0.0392768615044243,0.3714834619279327,-0.7332652890082724,0.811819012017121,0.9168002063252196,4,26.168551097417623,ok,0.9169679099607778,False,0.6805321731770124,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_CENTRAL_DELTA_W5,MSPSS,ZB_CENTRAL_DELTA,central,delta,2,C3 | C4,EEG17 | EEG21,W5,25,11,14,1.8347681373535616,7.149181836460973,-4.301166335815524,2.464755881313017,-1.7450678862055176,21.0,0.0955909680199464,0.6277662275282597,0.3376614781058947,0.2416141312574138,0.0960473468484809,0.1450124727364672,4.328357927306,2.450495778811833,-0.7677270207578246,9.424442875369826,0.091876663132723,0.0271915914904763,0.2647489234963972,-0.5233839351893805,0.5777671181703332,0.91916990888463,4,38.48525807692813,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_OCCIPITAL_ALPHA_W5,MSPSS,ZB_OCCIPITAL_ALPHA,occipital,alpha,2,O1 | O2,EEG35 | EEG39,W5,25,11,14,0.5468059873566545,2.249692105295761,-7.690208839574307,4.413748446241542,-1.7423305685041437,21.0,0.0960786465840784,0.0420943020959696,0.3441547257990816,0.249347113048188,0.0948076127508935,0.1445578957116175,7.887940576637497,4.332998997064922,-1.1230241268498649,16.898905280124858,0.0829755922619876,0.1977317370631901,0.8404136113450339,-1.5500040443875296,1.9454675185139096,0.8162713009266954,4,11.278119940272182,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_FRONTAL_DELTA_W3,BAI,ZB_FRONTAL_DELTA,frontal,delta,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG1 | EEG5 | EEG9 | EEG13 | EEG41 | EEG45,W3,25,6,19,19.964887563598847,13.704489015715016,-0.7074913048068493,0.406740075038064,-1.7394187301082642,21.0,0.0965997597170716,0.1467500664360025,0.1313337282190001,0.0061805309279829,0.1251531972910171,0.1440751199357831,0.5531127511838241,0.3538218178864384,-0.1826999998595289,1.288925502227177,0.1329383525444462,-0.1543785536230252,0.2006180695488469,-0.5715866685593478,0.2628295613132973,0.4501573514376609,4,51.933963136659735,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_TEMPORAL_ALPHA_W5,MSPSS,ZB_TEMPORAL_ALPHA,temporal,alpha,2,T7 | T8,EEG51 | EEG55,W5,25,11,14,0.524582497904985,2.1175379213095704,-7.911114243733577,4.559617200868195,-1.735039126141384,21.0,0.0973881139555739,0.0027758427189602,0.3449261288639974,0.2510209535009994,0.093905175362998,0.1433505128210219,8.152887056973345,4.471263002134635,-1.1456133856844897,17.45138749963118,0.0825106921701532,0.241772813239768,0.8932615429957086,-1.6158662585369168,2.099411885016453,0.7892926868777905,4,10.841736796008972,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
